nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,674.0397872924805,,674.2718353271484,689.5865859985352,670.7912139892578,671.951416015625,,666.3824157714844,690.9788436889648,691.9070053100586,649.9074554443359,660.1172943115234,671.0232467651367,683.0894241333008,648.2831726074219,672.183464050293,,574.2421379089355,,575.6367874145508,577.7287521362305,592.8373794555664,595.8591003417969,,624.6817245483398,625.6114883422852,626.5412521362305,640.2552337646484,642.5796508789062,678.8403625488281,675.1213073730469,699.9924468994141,710.9171447753906
,,,676.5660781860352,691.1754837036133,,673.1285705566406,,664.105110168457,,686.0192260742188,653.3628997802734,661.526985168457,674.6324844360352,684.9449996948242,651.859001159668,676.7809219360352,,,,574.8900985717773,574.8900985717773,,593.3620529174805,,619.7812576293945,,624.721435546875,638.0384368896484,637.8236541748047,675.1971588134766,671.3309173583984,692.8099517822266,708.9192199707031
,,,678.1279220581055,693.7724990844727,672.0786819458008,688.1404571533203,,,690.6435928344727,690.4349899291992,656.8513031005859,665.8208618164062,679.1708908081055,685.4287338256836,652.4708213806152,674.1646347045898,,,,574.6901779174805,575.7334060668945,591.7991333007812,595.1374664306641,,,625.5997619628906,626.8516464233398,635.8234100341797,639.1617431640625,667.7462310791016,670.0413208007812,692.5750732421875,709.0580902099609
,,,680.6936645507812,694.6287460327148,675.8963394165039,674.9825592041016,,666.9870223999023,696.2278518676758,678.6376647949219,659.2199249267578,666.5301284790039,677.2669982910156,688.0038681030273,658.3061447143555,670.1852340698242,,,,573.6614685058594,576.6330184936523,590.3478698730469,592.4050979614258,,619.1490478515625,628.0637054443359,639.26416015625,638.5784149169922,638.5784149169922,667.1510314941406,668.0653381347656,687.0375671386719,710.1242065429688
,,698.8226013183594,682.5697326660156,696.3846740722656,,676.881233215332,,667.5358428955078,,674.6464614868164,681.7570953369141,669.5674438476562,678.5065231323242,689.2740478515625,664.4884262084961,670.7864151000977,,,572.8777694702148,573.2850761413574,575.7289199829102,,591.4102554321289,,614.0158157348633,,628.475227355957,634.3811798095703,636.6213760375977,665.3365478515625,668.5950012207031,683.8690338134766,709.5293884277344
691.5421752929688,694.1081695556641,688.7429046630859,684.7772750854492,699.2401657104492,693.1750793457031,678.0123672485352,,672.1805648803711,,678.2456436157227,681.9780044555664,669.6145629882812,680.11181640625,690.3758087158203,668.4482040405273,671.4807434082031,577.6889343261719,575.3535499572754,575.587085723877,570.9163131713867,573.7187728881836,591.0006408691406,591.9347991943359,,612.4862060546875,,631.8699264526367,634.9059295654297,635.8400802612305,666.2001190185547,666.4336547851562,686.2844390869141,707.7700042724609
703.8519439697266,,703.0475082397461,686.7578735351562,701.0364456176758,681.327995300293,682.3335266113281,672.0770874023438,674.4903717041016,,682.5346374511719,684.5457077026367,675.0936889648438,,693.394401550293,,669.2615966796875,572.9765319824219,,570.7620391845703,570.5607223510742,572.9765319824219,587.672721862793,588.2766723632812,608.609748840332,608.2071151733398,,634.37841796875,634.5797271728516,637.3981781005859,,663.7707824707031,,710.0738220214844
706.698860168457,706.4536972045898,705.7181930541992,689.537109375,703.2665100097656,695.6663055419922,686.8402633666992,,682.9175720214844,,685.1240844726562,688.0661087036133,676.0528717041016,692.9694595336914,687.5757675170898,688.8016052246094,669.4333419799805,570.0757293701172,567.3680191040039,567.1218643188477,567.3680191040039,569.3372573852539,586.0758056640625,586.8142776489258,,612.9067077636719,,638.2606964111328,632.8452758789062,634.3222198486328,659.1838684082031,666.3223724365234,682.568603515625,707.1841125488281
706.1409378051758,,705.9185485839844,691.9083786010742,704.5842590332031,685.6816253662109,691.0188446044922,693.24267578125,691.2412261962891,693.4650650024414,693.4650650024414,688.3502349853516,682.3458709716797,688.572624206543,682.1234893798828,,671.8938369750977,567.5227966308594,,564.629508972168,563.9618301391602,565.5197525024414,578.2056884765625,580.8764114379883,608.0287551879883,607.5836410522461,630.7299041748047,630.7299041748047,628.2817535400391,628.9494171142578,654.9889678955078,667.8974609375,,699.2784576416016
710.9957275390625,,710.3774795532227,694.3030548095703,707.6984176635742,685.647590637207,695.1273803710938,,,,708.5227432250977,678.228630065918,685.647590637207,681.7320251464844,681.3198623657227,684.4110946655273,672.6644058227539,558.8296356201172,,556.7674789428711,557.1799087524414,559.0358505249023,572.4398956298828,575.9455642700195,,,,628.1182098388672,618.6322708129883,620.6944274902344,653.4827880859375,662.1438446044922,679.6722106933594,694.7259674072266
712.2550430297852,,711.5811157226562,694.5084075927734,708.6607894897461,684.8488464355469,706.1897430419922,673.1675186157227,690.0155868530273,,678.7835464477539,676.9864120483398,686.8706130981445,682.6024398803711,682.6024398803711,,668.6747016906738,554.9909744262695,,552.2922058105469,552.2922058105469,554.7660827636719,564.8864974975586,578.830192565918,591.4244842529297,566.6856842041016,,563.7620086669922,615.0387878417969,618.1873779296875,647.6490173339844,655.0706634521484,,687.6808929443359
,,710.5647506713867,694.3474273681641,709.0904541015625,682.3072891235352,704.6675415039062,662.8956489562988,721.8677368164062,665.1070976257324,,672.970043182373,688.695930480957,685.9930419921875,682.0615768432617,682.3072891235352,666.5814018249512,,,548.5119476318359,547.2818374633789,549.9880676269531,559.0908432006836,568.1936111450195,565.9794158935547,581.7247543334961,564.0112533569336,,609.7711334228516,613.4614410400391,641.5078125,653.3168029785156,674.9666442871094,677.4268493652344
677.9861907958984,682.0793075561523,712.6412506103516,694.6315307617188,710.7311325073242,682.352180480957,712.3683776855469,660.2493476867676,,664.3424606323242,,676.6218185424805,692.9942932128906,683.716552734375,684.5351791381836,682.6250610351562,663.7967147827148,543.8978576660156,538.9713897705078,541.1609268188477,542.2557029724121,543.8978576660156,556.7614059448242,561.9615631103516,566.6143417358398,,564.1511077880859,,609.5840759277344,612.0473022460938,645.4378051757812,647.0799407958984,678.2808990478516,668.427978515625
695.970588684082,699.0341415405273,692.6713790893555,690.5504608154297,710.345703125,689.1365127563477,711.5239868164062,677.1179733276367,,666.277717590332,,682.7737579345703,696.6775588989258,686.3086242675781,688.1938781738281,684.1877059936523,656.1444396972656,535.1356620788574,534.6633186340332,534.6633186340332,539.8590469360352,540.0952224731445,554.7377319335938,559.6972885131836,554.2653961181641,,561.8228149414062,,603.3886566162109,603.6248168945312,641.1757507324219,641.1757507324219,676.6011962890625,666.4459075927734
687.6911544799805,694.12548828125,719.6245269775391,697.9384307861328,714.8583450317383,686.7379150390625,720.8160858154297,665.7667388916016,714.143440246582,677.6821746826172,,685.3080596923828,701.2747497558594,687.6911544799805,690.0742340087891,686.2612991333008,652.6597480773926,538.7978515625,533.3060836791992,531.1571273803711,533.5448532104492,533.7836227416992,549.3038558959961,551.4528121948242,561.0037231445312,574.8525466918945,543.3345413208008,,597.7747344970703,597.2971801757812,636.6947021484375,636.6947021484375,673.7044677734375,661.5270538330078
705.3780364990234,700.0156936645508,719.8330459594727,701.4145584106445,718.4341812133789,689.9904403686523,721.4650573730469,668.5410690307617,716.1027145385742,673.6702728271484,,687.1926956176758,704.4454498291016,690.9230270385742,693.0213317871094,686.9595565795898,661.3135681152344,520.1803398132324,523.9203796386719,526.0241470336914,526.4916534423828,526.9591598510742,544.490592956543,544.490592956543,559.9182510375977,568.5670852661133,541.919319152832,,591.9423370361328,590.0723266601562,630.7452392578125,631.6802368164062,668.3793792724609,651.0816955566406
,,,704.6233139038086,719.3943939208984,694.5414810180664,725.4904022216797,673.2054748535156,710.48486328125,674.1433258056641,694.307014465332,691.4934768676758,707.202392578125,696.1827087402344,698.7617874145508,662.6547164916992,663.1236343383789,,,,521.8023452758789,522.507007598877,537.7745819091797,539.888557434082,558.6794128417969,519.6883735656738,540.5932159423828,515.9302024841309,586.1610488891602,586.6308135986328,626.0916290283203,628.2056121826172,649.5802154541016,649.3453216552734
,,,705.4881744384766,720.888298034668,695.8909912109375,724.6825332641602,682.0531997680664,,675.1343002319336,,693.2127075195312,709.5055923461914,701.0243682861328,702.3635101318359,692.7663269042969,671.7864532470703,,,,520.078483581543,520.5259017944336,535.0668106079102,535.5142211914062,546.0284271240234,,540.2120590209961,,582.9399719238281,583.6110992431641,621.1937866210938,623.4308319091797,652.0652465820312,643.7881164550781
,704.8581695556641,705.9577713012695,705.7378540039062,720.472526550293,698.9203186035156,725.7506103515625,685.5051727294922,,676.2685089111328,677.3681106567383,696.0613479614258,712.9952239990234,704.6382522583008,708.1569747924805,695.1816711425781,678.4677124023438,,514.6627998352051,515.1031150817871,515.3232688903809,515.5434303283691,532.9358520507812,532.7156982421875,548.1267013549805,,539.3204116821289,539.5405654907227,577.4076080322266,578.2882537841797,617.0359039306641,620.1181182861328,648.0780944824219,640.3725738525391
,,718.75439453125,703.9928665161133,718.332633972168,699.7752838134766,725.9242782592773,692.1836395263672,,679.1091461181641,,700.6187973022461,717.4891204833984,710.5301208496094,712.6389083862305,,686.7007904052734,,,514.026252746582,514.6599884033203,514.4487457275391,531.7709808349609,531.5597305297852,549.5157012939453,,537.8971252441406,,575.9215393066406,576.7665252685547,615.0021820068359,618.3821411132812,,638.4505767822266
,704.0455627441406,,704.6528701782227,718.4184951782227,701.8187637329102,726.1110458374023,698.9846649169922,,696.3530044555664,,703.6406936645508,720.8477249145508,,715.3819580078125,,697.3651809692383,,513.7672424316406,,514.9810485839844,514.7787475585938,530.9628372192383,530.558235168457,553.8228607177734,,633.7318267822266,,572.0299682617188,572.0299682617188,,612.8948059082031,,633.5295257568359
,,,704.4156646728516,718.4581909179688,699.6010818481445,726.4824905395508,702.4095916748047,,709.631462097168,,704.8168792724609,723.4733810424805,711.0357131958008,720.6648712158203,709.631462097168,,,,,515.646125793457,515.2438354492188,532.1399383544922,532.3410873413086,553.6623611450195,,602.5404052734375,,574.9836502075195,574.5813598632812,607.1667175292969,606.965576171875,602.9426727294922,
711.3437881469727,,,704.110107421875,718.3765335083008,699.2876510620117,725.8111572265625,698.4839019775391,729.8298645019531,,,705.7175903320312,723.6008605957031,711.9465942382812,723.3999252319336,710.9419174194336,717.7737274169922,519.4352264404297,,,517.4231796264648,517.0207748413086,534.5255126953125,534.5255126953125,557.2615432739258,559.072380065918,,,578.3879547119141,577.5831451416016,607.3613128662109,613.1962280273438,631.1033630371094,653.6381988525391
,,,703.6696166992188,718.6269149780273,699.481575012207,727.40185546875,696.6895446777344,,,733.7836380004883,707.2593688964844,725.8064117431641,714.2394409179688,729.7950286865234,720.6212158203125,729.7950286865234,,,,520.406852722168,519.8070449829102,537.0015258789062,537.4013900756836,558.7945327758789,,,583.7864990234375,578.988037109375,576.3888702392578,608.3785858154297,605.3795623779297,641.9678039550781,623.373779296875
,,,705.1528930664062,719.0093460083008,701.2234535217285,727.2818603515625,701.637077331543,,696.4667587280273,,709.9095916748047,728.7295455932617,714.6662826538086,732.8657989501953,720.45703125,736.7952423095703,,,,523.1272811889648,521.4668350219727,538.4864044189453,538.693962097168,561.3175277709961,,569.4122085571289,,582.4882049560547,581.0353240966797,607.1873474121094,601.1682281494141,647.2455902099609,620.2633666992188
,,,704.5868911743164,718.7091751098633,701.5451698303223,729.1379318237305,704.1523628234863,,701.7624359130859,,711.5394058227539,730.6587982177734,714.7983856201172,735.2213745117188,,743.6947479248047,,,,523.1385498046875,522.0516586303711,538.1377868652344,538.1377868652344,560.0931854248047,,575.5271606445312,,580.5269241333008,577.9183578491211,609.4384765625,605.525634765625,,614.0034484863281
,,720.8666610717773,705.6857872009277,720.1969146728516,700.1045837402344,730.4663314819336,698.7650947570801,737.3870239257812,702.3370628356934,736.2707824707031,713.2762222290039,731.5825653076172,715.2854614257812,739.1730117797852,721.3131637573242,,,,521.8010177612305,521.8010177612305,522.0245208740234,536.105110168457,538.1166305541992,558.2317504882812,559.5727615356445,573.6533508300781,575.2178573608398,578.7938919067383,577.0058746337891,609.41357421875,604.2730560302734,647.8558349609375,
,,,707.6476516723633,721.6396408081055,700.9957160949707,734.025993347168,700.5369682312012,742.5129470825195,704.6657524108887,741.3660583496094,715.6758422851562,735.4022598266602,716.1345901489258,742.5129470825195,721.6396408081055,762.0099792480469,,,,519.2608337402344,518.5710983276367,537.1938400268555,537.1938400268555,560.1848754882812,558.5755004882812,575.3589553833008,574.2094039916992,581.3366241455078,578.8076171875,610.7651519775391,607.7763061523438,646.6311798095703,618.3522033691406
,,724.6211471557617,709.7009811401367,723.490837097168,703.8233375549316,735.6982421875,700.2063255310059,745.4189605712891,704.0494003295898,746.5492782592773,718.9695739746094,737.0546264648438,716.2568130493164,740.6716384887695,721.9083938598633,763.2779541015625,,,515.7918395996094,518.2790832519531,516.9224052429199,535.0114135742188,533.6547317504883,558.0749053955078,555.1354370117188,571.1894378662109,571.8677749633789,577.0683670043945,575.2594680786133,607.8196868896484,601.4885406494141,646.0327301025391,618.2208709716797
,,727.1042404174805,711.6186141967773,725.9821014404297,705.3345909118652,736.7547149658203,699.9482841491699,750.8937606811523,704.2124404907227,749.5471878051758,720.5957870483398,738.9990005493164,717.2293472290039,740.3455810546875,721.4935073852539,767.0526885986328,,,513.3572692871094,515.8301620483398,515.1557312011719,533.1404190063477,532.690803527832,557.4197463989258,555.6212692260742,566.861701965332,554.2724227905273,574.7300033569336,573.1563415527344,607.5520477294922,597.6604614257812,642.3973693847656,624.6374969482422
,,729.5147705078125,714.7596206665039,728.4298324584961,706.7310829162598,738.1942672729492,701.5233840942383,752.298454284668,704.3442192077637,743.6189498901367,721.2692489624023,739.7131805419922,717.1464767456055,743.401969909668,720.4012908935547,757.9401245117188,,,510.5350112915039,512.4914131164551,512.9261627197266,531.8379898071289,529.881591796875,552.0540771484375,551.8367004394531,558.7927703857422,559.0101470947266,573.5744323730469,570.3137664794922,605.5288848876953,594.4426422119141,638.3528594970703,619.0062713623047
,,,717.7266387939453,731.1896514892578,708.6843223571777,743.6479644775391,705.0673904418945,752.0874710083008,714.3106498718262,735.2084655761719,721.7454528808594,739.6291580200195,717.9275817871094,743.8489074707031,718.5304107666016,739.6291580200195,,,,510.3102798461914,509.9078674316406,529.2238540649414,529.4250564575195,553.1676254272461,550.5519180297852,558.8014450073242,559.4050750732422,573.2884521484375,571.4775695800781,602.6648406982422,566.4473648071289,632.4436492919922,588.1778411865234
,,,719.1712646484375,734.4673233032227,712.6998481750488,746.2335357666016,708.3855743408203,753.6854553222656,716.8180198669434,742.115364074707,722.5050201416016,741.1348419189453,717.7985382080078,740.9387359619141,716.2297134399414,743.8802871704102,,,,509.4470405578613,509.05473709106445,528.2774200439453,527.6889724731445,551.6192626953125,548.8731536865234,554.1691970825195,555.1499557495117,571.0380859375,571.2342376708984,599.4798126220703,592.8107147216797,627.9215545654297,625.1754608154297
,,,721.2098007202148,734.9979248046875,715.4975776672363,747.6042098999023,709.9823265075684,751.1497268676758,,,725.9371566772461,743.2707977294922,719.2400665283203,738.1494903564453,717.4673080444336,743.8617172241211,,,,507.4335021972656,507.6310119628906,525.8018112182617,525.9993209838867,547.9227828979492,547.7252731323242,,,570.4387741088867,569.8462448120117,596.5099182128906,586.4369812011719,626.13623046875,623.3711090087891
,,,723.7426147460938,736.2406845092773,718.9356651306152,749.1233139038086,709.8986015319824,752.0074844360352,705.476203918457,,725.4731216430664,744.3163604736328,718.5511131286621,741.0476379394531,716.4360504150391,744.7009201049805,,,,505.44190979003906,504.09537506103516,522.9469528198242,522.5622329711914,545.0687026977539,543.5297927856445,540.067253112793,,566.0362701416016,566.0362701416016,593.544189453125,588.5427398681641,619.1284637451172,623.9375457763672
731.3862838745117,724.0305709838867,,725.1919937133789,737.7741394042969,718.9977073669434,749.5819931030273,713.5777130126953,755.1955642700195,,,726.3534240722656,745.5169906616211,717.8362846374512,742.2262802124023,716.8684272766113,745.710563659668,501.4674530029297,498.75513076782227,,501.27371978759766,499.7238121032715,519.6787948608398,517.9351577758789,540.2149810791016,538.6650848388672,,,561.9135971069336,562.6885452270508,590.0055694580078,585.1621246337891,613.2540893554688,611.8979034423828
,724.5663223266602,740.1193389892578,725.9272079467773,738.7584533691406,718.5395240783691,749.6455612182617,718.7339401245117,756.4500122070312,,755.0891189575195,727.2881011962891,747.1181945800781,718.1506996154785,746.729377746582,716.5953979492188,748.6735000610352,,495.9033508300781,495.7085647583008,498.4355773925781,497.65643310546875,516.9403457641602,514.7976837158203,533.6920166015625,533.107666015625,,549.66455078125,557.8455963134766,559.0143203735352,584.1418304443359,581.8043975830078,609.4641418457031,612.191162109375
,,,726.2374801635742,740.0259475708008,719.3432464599609,750.6627655029297,716.3885688781738,754.4053573608398,714.812744140625,754.2083740234375,728.6012115478516,749.2839202880859,715.7976341247559,751.2537002563477,716.5855484008789,753.2234878540039,,,,496.1315231323242,495.5390930175781,513.7067260742188,513.1143112182617,535.4288940429688,532.6642532348633,604.9398345947266,552.6091537475586,556.163688659668,555.7687530517578,580.4530334472656,577.8858642578125,611.8514404296875,608.0994110107422
,,,726.9116592407227,739.9322052001953,721.2151718139648,752.7493057250977,716.129020690918,757.2251205444336,712.4669914245605,755.1906585693359,728.74267578125,748.6803817749023,714.5014495849609,755.1906585693359,714.2980041503906,756.4113388061523,,,,494.37803649902344,493.5633964538574,512.5036773681641,512.9109878540039,534.2951736450195,536.3317642211914,601.2989654541016,556.2903289794922,555.2720336914062,554.8647232055664,571.3610992431641,575.0269622802734,608.8343353271484,606.186767578125
,,,728.2734146118164,742.0825424194336,721.3688430786133,753.5182418823242,715.7588806152344,759.5597381591797,708.6385459899902,763.2277755737305,729.3522491455078,750.9290237426758,713.1696624755859,759.3439636230469,708.6385459899902,,,,,493.95218658447266,493.5197219848633,512.3322143554688,512.3322143554688,536.7668533325195,535.4694366455078,605.9622650146484,603.1512145996094,555.1468811035156,555.1468811035156,572.0132598876953,573.9593963623047,607.04345703125,
,,,728.9917602539062,742.4980850219727,722.3570785522461,754.8196411132812,719.0397415161133,759.795654296875,703.6377944946289,770.2215728759766,729.9395751953125,751.7392501831055,713.1159133911133,760.9804153442383,703.4008407592773,,,,,493.6315155029297,492.9188537597656,511.9231262207031,511.9231262207031,526.6514511108398,534.728271484375,603.1436767578125,599.8179168701172,553.019905090332,552.7823486328125,571.3115081787109,570.3612976074219,604.5690155029297,
,722.0613174438477,,729.0937271118164,743.4096984863281,722.5636367797852,754.4606323242188,717.7916412353516,761.7441940307617,700.9640922546387,777.8182830810547,729.5960388183594,752.2002105712891,714.7777481079102,763.2511444091797,699.9594612121582,,,542.4850769042969,,494.78453826904297,493.27820587158203,512.8605346679688,512.3584213256836,532.9449768066406,533.6981353759766,600.2278442382812,599.4746856689453,552.7783584594727,550.2677993774414,570.3522338867188,569.5990600585938,603.7426147460938,
,,,731.3423385620117,744.5763473510742,724.3360977172852,756.2534103393555,717.0703659057617,762.2217025756836,730.5638656616211,783.4999237060547,729.5259017944336,752.6205520629883,716.0323944091797,765.8545532226562,697.6085777282715,783.4999237060547,,,,496.3800964355469,495.86067962646484,513.2611618041992,515.0791320800781,532.7393264770508,536.894660949707,534.5572814941406,600.7830047607422,553.2563171386719,551.1786499023438,572.2150726318359,572.2150726318359,603.3801116943359,601.3024444580078
,,,733.3008880615234,746.5948181152344,724.7927703857422,758.2934722900391,717.8799285888672,762.2816696166992,730.376220703125,786.2107391357422,730.6420974731445,754.039421081543,716.0187759399414,768.1309967041016,697.9390296936035,786.4766235351562,,,,498.2311782836914,497.698974609375,514.7293930053711,516.8581924438477,537.8801116943359,540.2750091552734,540.8072128295898,597.7526702880859,557.0393295288086,556.5071258544922,575.4002532958984,573.5375518798828,599.6153717041016,599.0831604003906
,,,734.8618621826172,748.9492721557617,728.7484588623047,757.4548950195312,724.4956436157227,760.9102935791016,726.3562545776367,788.2877349853516,732.7354583740234,754.796875,714.6610336303711,769.4158935546875,696.3208160400391,788.0219116210938,,,,499.94101333618164,500.20708084106445,517.5014114379883,519.6299362182617,540.3831253051758,543.3098678588867,562.2005920410156,599.4499053955078,558.4756622314453,559.0077896118164,575.7699890136719,575.2378692626953,601.8445129394531,599.4499053955078
,,,736.636962890625,750.9841461181641,728.9320068359375,757.8920516967773,724.4153060913086,761.8773727416992,725.4780578613281,787.6491394042969,732.3859558105469,754.7037887573242,716.178955078125,770.1137084960938,696.7837066650391,788.7118988037109,,,,501.0430221557617,502.9078712463379,519.1587219238281,521.0235748291016,540.2049026489258,541.803352355957,562.5831146240234,598.5481109619141,558.0541915893555,557.7877807617188,573.5058135986328,572.9730072021484,602.5442047119141,600.4129638671875
,,,738.8987426757812,752.7780151367188,732.4929351806641,757.0485687255859,727.9554748535156,759.9845657348633,725.0194702148438,749.3081970214844,734.0943832397461,754.6463851928711,716.4783782958984,773.0631256103516,697.52783203125,788.2769317626953,,,,502.9066619873047,503.9756317138672,518.6739501953125,521.0791320800781,541.6567611694336,543.527458190918,562.7688827514648,542.1912536621094,559.0274963378906,558.7602462768555,574.2602844238281,572.6568450927734,599.1138000488281,599.1138000488281
,,,742.1075439453125,755.732292175293,733.7230911254883,759.9245223999023,730.0548934936523,760.710563659668,726.3866958618164,756.5183334350586,732.6750335693359,753.6361694335938,717.4782104492188,773.5492553710938,697.8271446228027,789.5321044921875,,,,501.46534729003906,502.51482009887695,517.2074890136719,522.192512512207,540.8207092285156,543.1820373535156,561.8102340698242,552.6273193359375,558.9241790771484,559.1865463256836,572.5673828125,572.5673828125,597.2300720214844,600.3784942626953
,,,744.6366577148438,758.2827606201172,733.3523788452148,759.3324661254883,727.5790176391602,765.6306686401367,725.2171936035156,750.9348602294922,731.5153961181641,752.7718276977539,715.7698822021484,774.0282745361328,698.9746742248535,789.5113677978516,,,,500.4558906555176,501.5041389465332,516.1795806884766,520.6346206665039,538.1927261352539,536.0962448120117,561.2541351318359,536.620361328125,557.5852737426758,558.1093978881836,570.9504089355469,571.7365875244141,595.3221130371094,601.8736419677734
,,760.3058853149414,746.0176086425781,759.5265350341797,733.2880630493164,757.7080230712891,726.5336074829102,759.7863082885742,728.6118927001953,788.3628540039062,730.9499740600586,750.174201965332,717.1812744140625,773.2952270507812,702.1136436462402,788.3628540039062,,,499.22050857543945,498.18090057373047,498.96060943603516,512.4755554199219,517.15380859375,533.2677841186523,542.3643951416016,553.5402221679688,599.8029327392578,553.8001174926758,554.3199234008789,566.7952728271484,572.2532196044922,590.7063293457031,600.3227386474609
760.7329635620117,758.932373046875,760.4757461547852,746.8426742553711,759.1895980834961,733.7240600585938,757.1317825317383,721.1199035644531,766.9064331054688,734.4957427978516,787.2274169921875,730.3801040649414,749.4149551391602,719.0620803833008,768.9642562866211,705.6862411499023,786.9701843261719,499.6031494140625,496.7721710205078,497.02953338623047,495.2279968261719,497.2868881225586,508.35345458984375,515.5595855712891,518.1332015991211,528.1703262329102,529.714485168457,598.4301147460938,551.5902481079102,552.1049728393555,562.6568145751953,568.5761413574219,587.1061859130859,598.4301147460938
746.9355087280273,747.4295272827148,759.2860641479492,746.9355087280273,759.0390548706055,731.6208267211914,754.8398590087891,716.0591354370117,764.4732894897461,722.7284393310547,778.0588989257812,728.1626739501953,746.9355087280273,718.5292510986328,766.2023696899414,706.672721862793,786.7042846679688,490.40742111206055,489.91260147094727,496.5926818847656,493.6237564086914,496.3452682495117,505.004638671875,512.4269485473633,515.395881652832,530.2405014038086,507.7261505126953,539.1472778320312,548.3014602661133,549.7859268188477,561.66162109375,565.6201934814453,588.3819580078125,598.2783660888672
756.708625793457,756.9575653076172,756.4597015380859,745.0088119506836,754.717170715332,728.3303375244141,752.2278518676758,712.1497268676758,,717.3773040771484,,726.5878067016602,746.0045394897461,718.3730392456055,765.1723327636719,706.9221458435059,784.8379974365234,496.8914031982422,492.9113998413086,494.1551513671875,490.67264556884766,494.65264892578125,499.6276626586914,510.5726776123047,512.5626831054688,,507.3389205932617,,546.1439895629883,546.3927307128906,561.3177642822266,564.3027496337891,591.1678009033203,598.1328277587891
755.2543334960938,755.4970321655273,755.0116500854492,743.1198348999023,754.0408935546875,726.6169281005859,749.1870956420898,708.9005661010742,757.9239273071289,716.4239501953125,770.3011169433594,722.4912033081055,740.4502563476562,719.3362350463867,763.9911727905273,707.4444236755371,781.7075500488281,494.71492767333984,491.80397033691406,492.0465545654297,486.2246322631836,491.07623291015625,498.1110534667969,507.5716781616211,509.26973724365234,526.2503433227539,501.9923324584961,532.5574188232422,543.7161026000977,543.7161026000977,560.6967010498047,565.0631408691406,592.2321166992188,597.0837249755859
752.5978393554688,752.5978393554688,752.5978393554688,739.8678817749023,749.6025543212891,725.1410675048828,744.6104125976562,706.4205360412598,755.0939102172852,723.3938140869141,769.071907043457,718.4016723632812,736.3733825683594,720.3985290527344,759.8364410400391,706.919750213623,778.5569763183594,491.9429397583008,489.19410705566406,489.6938934326172,486.4452705383301,489.4440002441406,493.9420928955078,503.18817138671875,506.6866912841797,522.6799163818359,512.4342575073242,529.6769561767578,542.4215545654297,541.6718673706055,560.4139251708984,561.9132995605469,589.9014282226562,597.6481475830078
750.8838043212891,751.1332778930664,750.6343231201172,738.1604080200195,747.6405792236328,723.9401473999023,742.9004974365234,703.7324066162109,750.8838043212891,720.1979751586914,768.8462371826172,717.4537124633789,734.4182357788086,719.4495391845703,757.1207580566406,704.9797973632812,773.5863189697266,490.410888671875,487.66492462158203,487.66492462158203,483.67078399658203,487.91455841064453,492.1583251953125,501.89404296875,506.1378173828125,517.87060546875,510.880859375,529.1041259765625,540.3376388549805,540.587272644043,559.8090667724609,561.5565032958984,589.2658386230469,592.2614440917969
746.8540649414062,747.0965728759766,747.0965728759766,735.2137222290039,747.0965728759766,719.9357604980469,743.9439849853516,701.020206451416,750.0066604614258,707.5679016113281,762.8595428466797,715.8131408691406,733.0311584472656,717.5106887817383,753.6442642211914,704.900318145752,769.1647262573242,487.8555145263672,483.9797821044922,485.4331817626953,482.04191970825195,485.9176483154297,491.00455474853516,503.8429183959961,505.05408477783203,522.7371215820312,513.7744827270508,526.855094909668,538.2400512695312,538.7245254516602,558.8298950195312,561.4944610595703,588.8668365478516,591.5313873291016
745.5950546264648,746.3254318237305,745.3516006469727,733.9091491699219,745.5950546264648,717.3541107177734,740.4824676513672,698.6079711914062,747.055793762207,700.7990798950195,763.1239242553711,713.9457244873047,731.4745864868164,717.5975723266602,751.1945571899414,704.9378395080566,767.993049621582,485.50413513183594,482.3356018066406,482.3356018066406,480.6294708251953,483.7979965209961,491.35372161865234,499.15318298339844,505.00276947021484,519.6267471313477,514.7520904541016,528.1574096679688,538.3941955566406,540.3440628051758,556.6741638183594,561.7925720214844,586.6533355712891,596.1589202880859
743.8719787597656,743.633674621582,744.3485946655273,732.6715469360352,744.5868988037109,715.7517395019531,738.1526107788086,698.1170082092285,745.0635070800781,696.6871643066406,761.2684020996094,711.4622116088867,730.050163269043,716.7049713134766,747.9232025146484,703.5980758666992,765.3196182250977,483.00038146972656,479.8989372253418,480.3760795593262,478.4675064086914,481.8075180053711,489.68040466308594,497.79186248779297,503.9947509765625,518.7862396240234,519.0248107910156,528.3291320800781,537.8720245361328,537.8720245361328,555.5263824462891,560.5363922119141,587.7336578369141,596.5608215332031
